encounter_id,encounter_date,species_name,encounter_locality,encounter_adults,encounter_young,encounter_lat,encounter_lng,attractant_names,enctype_name,outcome_name,group_code
342740,2021-09-04 00:33:59,GRIZZLY BEAR,KITIMAT,1,0,54.0525568,-128.6623978,GARBAGE,SIGHTINGS,TRAP SET - NO CAPTURE,COS
342699,2021-09-03 19:42:17,GRIZZLY BEAR,,1,0,53.913051,-122.7452849,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,NOT SPECIFIED,COS
342579,2021-09-03 11:21:50,GRIZZLY BEAR,ROSSLAND,1,0,49.0766667,-117.8019444,OTHER,SIGHTINGS,ADVICE PROVIDED,COS
342574,2021-09-03 10:43:50,GRIZZLY BEAR,,1,0,53.913051,-122.7452849,NOT APPLICABLE,INJURED/DISTRESSED,ADVICE PROVIDED,COS
342549,2021-09-03 09:04:29,GRIZZLY BEAR,MACKENZIE,1,0,55.3241667,-123.0927778,NOT APPLICABLE,FOOD CONDITIONED,NOT SPECIFIED,COS
342551,2021-09-03 00:44:00,GRIZZLY BEAR,ROSSLAND,1,0,49.0766667,-117.8019444,NOT APPLICABLE,AGGRESSIVE,ADVICE PROVIDED,COS
343487,2021-09-02 15:08:00,GRIZZLY BEAR,MERRITT,1,0,50.1122222,-120.7880556,NOT APPLICABLE,AGGRESSIVE,NOT SPECIFIED,COS
342403,2021-09-02 14:52:37,GRIZZLY BEAR,GOLDEN,3,0,51.2975,-116.9644444,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
342354,2021-09-02 11:38:28,GRIZZLY BEAR,FORT NELSON,1,0,58.8052778,-122.6969444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
342389,2021-09-02 09:00:00,GRIZZLY BEAR,WYNNDEL,2,0,49.1797222,-116.5522222,RESIDENTIAL - FRUIT TREES/BERRIES,DAMAGE TO PROPERTY,ADVICE PROVIDED,COS
342199,2021-09-01 19:02:04,GRIZZLY BEAR,KAMLOOPS,1,0,50.6836559,-120.3523694,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
342109,2021-09-01 10:11:49,GRIZZLY BEAR,ROSSLAND,1,0,49.0766667,-117.8019444,NOT APPLICABLE,SIGHTINGS,OTHER,COS
342059,2021-09-01 07:18:16,GRIZZLY BEAR,KINGCOME INLET,1,0,50.9497222,-126.2013889,RESIDENTIAL - FRUIT TREES/BERRIES,SIGHTINGS,ADVICE PROVIDED,COS
342043,2021-08-31 22:33:06,GRIZZLY BEAR,(250) 882-1703,1,0,49.130579,-118.5378695,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
342010,2021-08-31 18:16:17,GRIZZLY BEAR,,1,0,53.913051,-122.7452849,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
341943,2021-08-31 13:17:37,GRIZZLY BEAR,WEST KELOWNA,2,0,49.8603478,-119.608228,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
341743,2021-08-30 13:35:50,GRIZZLY BEAR,NEWGATE,2,0,49.0343091,-115.2216948,RESIDENTIAL - FRUIT TREES/BERRIES,SIGHTINGS,ADVICE PROVIDED,COS
341627,2021-08-30 07:13:15,GRIZZLY BEAR,ROSSLAND,1,0,49.0766667,-117.8019444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
341622,2021-08-30 06:09:02,GRIZZLY BEAR,"BOX 7630, MILE 428 ALASKA HWY",1,0,58.8549264,-125.2414831,NOT APPLICABLE,AGGRESSIVE,NOT SPECIFIED,COS
341585,2021-08-29 14:57:28,GRIZZLY BEAR,MEADOW CREEK,0,2,50.2330556,-116.9844444,NOT APPLICABLE,ORPHANED,ADVICE PROVIDED,COS
341480,2021-08-29 10:35:13,GRIZZLY BEAR,TUMBLER RIDGE,1,0,55.1258333,-120.9980556,NOT APPLICABLE,DEAD WILDLIFE,OTHER,COS
341469,2021-08-28 19:43:00,GRIZZLY BEAR,ROSSLAND,1,0,49.0766667,-117.8019444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
341414,2021-08-28 19:08:44,GRIZZLY BEAR,GRAND FORKS,1,0,49.025605,-118.4234975,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
341495,2021-08-28 18:00:00,GRIZZLY BEAR,TERRACE,1,0,54.5161111,-128.5994444,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
341334,2021-08-28 10:26:40,GRIZZLY BEAR,WHISTLER,1,0,50.1169444,-122.9544444,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
341221,2021-08-27 15:26:40,GRIZZLY BEAR,WYCLIFFE,1,0,49.5930232,-115.8362767,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
343598,2021-08-27 13:15:00,GRIZZLY BEAR,SPARWOOD,1,2,49.7330556,-114.8855556,,INJURED/DISTRESSED,DESTROYED BY COS,COS
341141,2021-08-27 09:51:52,GRIZZLY BEAR,CRANBROOK,1,0,49.5943386,-115.9186341,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,ADVICE PROVIDED,COS
341022,2021-08-26 17:14:48,GRIZZLY BEAR,TRAIL,1,0,49.0961019,-117.717223,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
340908,2021-08-26 08:45:37,GRIZZLY BEAR,FORT ST JOHN,1,0,56.2522222,-120.8466667,NOT APPLICABLE,AGGRESSIVE,NOT SPECIFIED,COS
340739,2021-08-25 10:54:24,GRIZZLY BEAR,HOSMER -,1,0,49.5640269,-115.0023289,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,TRAP SET - NO CAPTURE,COS
340360,2021-08-23 10:20:33,GRIZZLY BEAR,PRINCE GEORGE,1,0,53.8519193,-122.6151823,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
340306,2021-08-22 21:00:00,GRIZZLY BEAR,PRINCE GEORGE,1,0,53.9127778,-122.7452778,OTHER,SIGHTINGS,GONE ON ARRIVAL,COS
340282,2021-08-22 19:13:21,GRIZZLY BEAR,PRINCE GEORGE,1,0,53.9127778,-122.7452778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
340228,2021-08-22 12:26:35,GRIZZLY BEAR,BELLA COOLA,1,0,52.3873874,-126.5590181,NOT APPLICABLE,SIGHTINGS,GONE ON ARRIVAL,COS
340167,2021-08-21 17:35:50,GRIZZLY BEAR,GUN LAKE,1,0,50.8443842,-122.8568272,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
340039,2021-08-20 18:00:00,GRIZZLY BEAR,CACHE CREEK,1,0,50.8048908,-121.3214719,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
340155,2021-08-20 10:00:00,GRIZZLY BEAR,LILLOOET,1,0,50.6936111,-121.9333333,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
340357,2021-08-20 09:00:00,GRIZZLY BEAR,KITIMAT,6,0,54.0458407,-128.6693219,OTHER,AGGRESSIVE,ADVICE PROVIDED,COS
339787,2021-08-19 13:13:00,GRIZZLY BEAR,MOBERLY,1,0,55.8135669,-121.6631594,GARBAGE,SIGHTINGS,TRAP SET - NO CAPTURE,COS
339887,2021-08-19 09:23:27,GRIZZLY BEAR,PRINCE GEORGE,1,0,53.8550903,-122.6016522,LIVESTOCK,SIGHTINGS,ADVICE PROVIDED,COS
339755,2021-08-19 08:49:43,GRIZZLY BEAR,FERNIE,1,0,49.5038889,-115.0627778,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
339737,2021-08-19 06:08:14,GRIZZLY BEAR,KIMBERLY,1,0,49.7047444,-115.8359669,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
339654,2021-08-18 16:22:58,GRIZZLY BEAR,PRINCE GEORGE,1,0,53.8322087,-122.5989007,OTHER,SIGHTINGS,ADVICE PROVIDED,COS
339582,2021-08-17 23:03:49,GRIZZLY BEAR,SPILLIMACHEEN,1,0,50.8997222,-116.3677778,NOT APPLICABLE,DEAD WILDLIFE,OTHER,COS
339535,2021-08-17 14:43:30,GRIZZLY BEAR,VANDERHOOF,1,0,54.0172222,-124.0072222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
339271,2021-08-16 08:25:12,GRIZZLY BEAR,ATLIN,1,0,60.1934339,-132.8069816,,SIGHTINGS,NOT SPECIFIED,COS
339265,2021-08-15 23:32:13,GRIZZLY BEAR,NA,1,0,51.0830556,-127.4680556,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
339153,2021-08-15 11:10:44,GRIZZLY BEAR,KITIMAT,1,0,54.0530556,-128.6519444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
339070,2021-08-14 18:39:14,GRIZZLY BEAR,GOLDBRIDGE,1,0,50.8352899,-122.896337,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
338972,2021-08-13 18:56:40,GRIZZLY BEAR,FORT FRASER,1,0,54.0663889,-124.5513889,NOT APPLICABLE,SIGHTINGS,OTHER,COS
338825,2021-08-12 20:25:45,GRIZZLY BEAR,REVELSTOKE,1,0,50.9986111,-118.1955556,NOT APPLICABLE,SIGHTINGS,OTHER,COS
338735,2021-08-12 12:00:00,GRIZZLY BEAR,ALEXIS CREEK,1,0,52.0830556,-123.2844444,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
338599,2021-08-10 19:55:27,GRIZZLY BEAR,BELLA BELLA,1,0,52.1547061,-128.1490712,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
338601,2021-08-10 19:37:47,GRIZZLY BEAR,BELLA BELLA,1,0,52.1547061,-128.1490712,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
338548,2021-08-10 16:33:20,GRIZZLY BEAR,DUNN LAKE,1,0,51.384302,-120.1254094,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
338409,2021-08-09 16:27:01,GRIZZLY BEAR,BELLA COOLA,1,0,52.3830556,-126.7513889,NOT APPLICABLE,SIGHTINGS,OTHER,COS
338396,2021-08-09 14:59:22,GRIZZLY BEAR,NELSON -,1,0,49.4930556,-117.2955556,NOT APPLICABLE,SIGHTINGS,OTHER,COS
339005,2021-08-09 00:00:00,GRIZZLY BEAR,POWELL RIVER,1,0,49.8352778,-124.5241667,OTHER,FOOD CONDITIONED,ADVICE PROVIDED,COS
338297,2021-08-08 20:56:19,GRIZZLY BEAR,WHISTLER,1,0,50.0899055,-123.0333358,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
338139,2021-08-07 10:45:00,GRIZZLY BEAR,HEFFLEY,1,0,50.8774074,-120.2158241,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
338170,2021-08-07 04:30:00,GRIZZLY BEAR,HOSMER,0,1,49.5830556,-114.9508333,,OTHER,DESTROYED BY OTHER,COS
338173,2021-08-06 08:09:19,GRIZZLY BEAR,TERRACE,1,0,54.369364,-128.5967285,RESIDENTIAL - VEGETABLE GARDEN,SIGHTINGS,ADVICE PROVIDED,COS
338541,2021-08-06 00:00:00,GRIZZLY BEAR,SOUTH HAZELTON,1,0,55.2431053,-127.6157603,,ORPHANED,NOT SPECIFIED,COS
337897,2021-08-05 00:09:52,GRIZZLY BEAR,BELLA COOLA -,1,0,52.3830556,-126.7513889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
337859,2021-08-04 16:19:44,GRIZZLY BEAR,BELLA COOLA,1,0,52.3724524,-126.6297333,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
337789,2021-08-04 09:40:45,GRIZZLY BEAR,FORT NELSON,2,0,58.8052778,-122.6969444,NOT APPLICABLE,AGGRESSIVE,DESTROYED BY OTHER,COS
337722,2021-08-03 16:12:35,GRIZZLY BEAR,GOLD BRIDGE,1,0,50.8550183,-122.891339,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
337717,2021-08-03 15:23:14,GRIZZLY BEAR,CRANBROOK,1,0,49.1474178,-123.1209491,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
337664,2021-08-03 09:53:31,GRIZZLY BEAR,PORT SIMPSON,1,0,49.2357324,-124.8005534,NOT APPLICABLE,ORPHANED,ADVICE PROVIDED,COS
337627,2021-08-02 21:30:28,GRIZZLY BEAR,BELLA COOLA,1,0,52.3830556,-126.7513889,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
337590,2021-08-02 15:50:54,GRIZZLY BEAR,,1,0,53.913051,-122.7452849,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
337576,2021-08-02 12:51:37,GRIZZLY BEAR,DEASE LAKE,1,0,58.4330556,-130.0258333,NOT APPLICABLE,DEAD WILDLIFE,NOT SPECIFIED,COS
337509,2021-08-01 19:34:47,GRIZZLY BEAR,ISKUT,1,0,49.9743112,-114.9267452,NOT APPLICABLE,DEAD WILDLIFE,NOT SPECIFIED,COS
337474,2021-08-01 11:04:22,GRIZZLY BEAR,PRINCE GEORGE,1,0,53.858839,-122.7816464,NOT APPLICABLE,SIGHTINGS,OTHER,COS
338043,2021-07-31 07:00:00,GRIZZLY BEAR,SQUAMISH,1,0,49.6977778,-123.1555556,NOT APPLICABLE,SIGHTINGS,OTHER,COS
337269,2021-07-30 14:14:17,GRIZZLY BEAR,PEMBERTON,1,0,50.3186824,-122.7511003,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
337268,2021-07-30 14:08:06,GRIZZLY BEAR,RADIUM,1,0,50.6197222,-116.0758333,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
337183,2021-07-29 23:10:21,GRIZZLY BEAR,BELLA COOLA,1,0,52.3654114,-126.7019369,NOT APPLICABLE,SIGHTINGS,DESTROYED BY OTHER,COS
337159,2021-07-29 19:15:09,GRIZZLY BEAR,REVELSTOKE,1,0,50.9380542,-118.1562727,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
337146,2021-07-29 17:09:05,GRIZZLY BEAR,BALFOUR,1,0,49.6252778,-116.9625,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
337077,2021-07-29 08:57:20,GRIZZLY BEAR,GOLD BRIDGE,1,0,50.8692614,-122.871134,NOT APPLICABLE,AGGRESSIVE,ADVICE PROVIDED,COS
336975,2021-07-28 11:42:00,GRIZZLY BEAR,CHETWYND,1,0,55.6986861,-121.6053807,,DEAD WILDLIFE,OTHER,COS
337046,2021-07-27 23:00:00,GRIZZLY BEAR,TERRACE,1,0,54.5161111,-128.5994444,,AGGRESSIVE,ADVICE PROVIDED,COS
336733,2021-07-26 20:45:18,GRIZZLY BEAR,BELLA COOLA,1,0,52.3830556,-126.7513889,NOT APPLICABLE,SIGHTINGS,OTHER,COS
336676,2021-07-26 12:45:05,GRIZZLY BEAR,HUDSONS HOPE -,1,0,56.048757,-122.0483749,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
336652,2021-07-26 10:30:47,GRIZZLY BEAR,WILLIAMS LAKE -,1,0,52.1288889,-122.14,GARBAGE,SIGHTINGS,NOT SPECIFIED,COS
336598,2021-07-25 21:50:27,GRIZZLY BEAR,BELLA COOLA,1,0,52.3830556,-126.7513889,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,NOT SPECIFIED,COS
336534,2021-07-25 12:57:30,GRIZZLY BEAR,BELLA COOLA,0,1,52.3830556,-126.7513889,NOT APPLICABLE,OTHER,OTHER,COS
336485,2021-07-25 00:55:43,GRIZZLY BEAR,BELLA COOLA,1,0,52.3830556,-126.7513889,NOT APPLICABLE,SIGHTINGS,OTHER,COS
336486,2021-07-24 19:20:00,GRIZZLY BEAR,NELSON,1,0,49.4893264,-117.3531139,NOT APPLICABLE,AGGRESSIVE,ADVICE PROVIDED,COS
336475,2021-07-24 18:53:02,GRIZZLY BEAR,MEADOW CREEK,1,0,50.2330556,-116.9844444,NOT APPLICABLE,SIGHTINGS,OTHER,COS
337045,2021-07-24 00:00:00,GRIZZLY BEAR,TERRACE,1,0,54.5161111,-128.5994444,,DAMAGE TO PROPERTY,ADVICE PROVIDED,COS
336458,2021-07-23 17:17:00,GRIZZLY BEAR,CANAL FLATS,1,0,50.1545744,-115.8196005,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
336221,2021-07-22 20:34:08,GRIZZLY BEAR,NELSON,1,0,49.4930556,-117.2955556,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,ADVICE PROVIDED,COS
336193,2021-07-22 16:10:03,GRIZZLY BEAR,MERRITT,1,0,50.1122222,-120.7880556,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
336058,2021-07-21 16:39:02,GRIZZLY BEAR,WHISTLER,1,0,50.1169444,-122.9544444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
335944,2021-07-20 19:48:40,GRIZZLY BEAR,COOPER CREEK,1,0,50.2026102,-116.9593383,LIVESTOCK,AGGRESSIVE,ADVICE PROVIDED,COS
335810,2021-07-19 16:15:26,GRIZZLY BEAR,GOLDEN,1,0,51.2975,-116.9644444,NOT APPLICABLE,SIGHTINGS,OTHER,COS
335779,2021-07-19 13:23:15,GRIZZLY BEAR,KITWANGA,1,0,55.1149334,-128.0320329,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
335715,2021-07-19 05:23:26,GRIZZLY BEAR,MEADOW CREEK,1,0,50.2313001,-116.9777469,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,SHORT-DISTANCE RELOCATION,COS
335577,2021-07-17 17:25:13,GRIZZLY BEAR,MEADOW CREEK,1,0,50.2326597,-116.9879059,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,NOT SPECIFIED,COS
335570,2021-07-17 16:27:45,GRIZZLY BEAR,CRANBROOK -,1,0,49.4811921,-115.7479883,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
335500,2021-07-16 22:50:58,GRIZZLY BEAR,NA,1,0,51.0830556,-127.4680556,OTHER,SIGHTINGS,NOT SPECIFIED,COS
335519,2021-07-16 14:30:00,GRIZZLY BEAR,WHISTLER,1,0,50.1169444,-122.9544444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
335173,2021-07-14 17:57:45,GRIZZLY BEAR,ATLIN,1,0,59.5095222,-133.646308,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
335159,2021-07-14 16:27:15,GRIZZLY BEAR,FERNIE,1,2,49.5038889,-115.0627778,NOT APPLICABLE,SIGHTINGS,OTHER,COS
335065,2021-07-14 06:21:28,GRIZZLY BEAR,KITIMAT,1,0,54.0530556,-128.6519444,NOT APPLICABLE,WILDLIFE IN TRAP,DESTROYED BY COS,COS
335031,2021-07-13 18:53:07,GRIZZLY BEAR,POWELL RIVER,1,0,49.8645862,-124.2302752,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
334997,2021-07-13 14:40:05,GRIZZLY BEAR,COOPER CREEK,1,0,50.1997222,-116.9677778,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
334942,2021-07-13 09:41:18,GRIZZLY BEAR,ABBOTSFORD,1,0,49.1160836,-122.1733445,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
334913,2021-07-13 07:25:47,GRIZZLY BEAR,NA,1,0,51.0830556,-127.4680556,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
334898,2021-07-12 21:18:49,GRIZZLY BEAR,ERICSON,1,0,49.1339057,-116.4470729,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,OTHER,COS
334808,2021-07-12 12:02:13,GRIZZLY BEAR,ARROW CREEK,1,0,49.1366183,-116.4521215,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
334791,2021-07-12 11:40:46,GRIZZLY BEAR,KITIMAT,1,0,54.0530556,-128.6519444,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
334899,2021-07-12 11:04:18,GRIZZLY BEAR,FERNIE,1,0,49.5038889,-115.0627778,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
334773,2021-07-12 07:25:56,GRIZZLY BEAR,WYCLIFFE,1,0,49.5943118,-115.8885657,LIVESTOCK FEED,SIGHTINGS,ADVICE PROVIDED,COS
334767,2021-07-12 07:15:39,GRIZZLY BEAR,OOTSA LAKE,1,0,53.7997222,-126.0513889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
334831,2021-07-12 06:00:00,GRIZZLY BEAR,COOPER CREEK,1,0,50.2054281,-116.9663885,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,NOT SPECIFIED,COS
334757,2021-07-11 13:52:15,GRIZZLY BEAR,PRINCE GEORGE,1,0,53.9127778,-122.7452778,NOT APPLICABLE,SIGHTINGS,GONE ON ARRIVAL,COS
334663,2021-07-11 06:41:51,GRIZZLY BEAR,NELSON,1,0,49.4930556,-117.2955556,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
334977,2021-07-11 00:00:00,GRIZZLY BEAR,CRESTON,1,0,49.1380247,-116.4530194,NOT APPLICABLE,SIGHTINGS,OTHER,COS
334827,2021-07-10 23:30:00,GRIZZLY BEAR,CRESTON,1,0,49.1311278,-116.4490276,LIVESTOCK,DAMAGE TO PROPERTY,ADVICE PROVIDED,COS
334577,2021-07-10 10:42:47,GRIZZLY BEAR,COOPER CREEK,1,0,50.2043263,-116.9647721,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
334566,2021-07-10 09:57:38,GRIZZLY BEAR,ANAHIM LAKE,1,0,52.4663889,-125.3180556,BARBEQUE,FOOD CONDITIONED,ADVICE PROVIDED,COS
334551,2021-07-10 08:49:18,GRIZZLY BEAR,,1,0,53.913051,-122.7452849,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
334473,2021-07-09 12:47:34,GRIZZLY BEAR,NIMPO LAKE -,0,2,52.3330556,-125.1513889,GARBAGE,SIGHTINGS,ADVICE PROVIDED,COS
334464,2021-07-09 11:01:35,GRIZZLY BEAR,CHETWYND,1,0,55.6741786,-121.5302107,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
334420,2021-07-09 07:59:34,GRIZZLY BEAR,CHETWYND,1,0,55.6713462,-121.5584513,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
334763,2021-07-09 00:00:00,GRIZZLY BEAR,ELSWORTH CAMP,1,0,56.0137371,-129.1124965,,FOOD CONDITIONED,GONE ON ARRIVAL,COS
334211,2021-07-07 21:35:38,GRIZZLY BEAR,KITIMAT,1,0,54.0530556,-128.6519444,NOT APPLICABLE,SIGHTINGS,GONE ON ARRIVAL,COS
334205,2021-07-07 20:55:20,GRIZZLY BEAR,KITIMAAT,1,0,54.055586,-128.6222493,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,ADVICE PROVIDED,COS
334193,2021-07-07 17:31:23,GRIZZLY BEAR,BELLA COOLA,0,1,52.3830556,-126.7513889,NOT APPLICABLE,SIGHTINGS,SHORT-DISTANCE RELOCATION,COS
334256,2021-07-06 21:00:00,GRIZZLY BEAR,PORT MCNEILL,1,0,50.5891667,-127.0833333,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
334040,2021-07-06 14:44:01,GRIZZLY BEAR,FAIRMONT,1,2,50.3358333,-115.8566667,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
333884,2021-07-05 16:22:03,GRIZZLY BEAR,CHETWYND,1,0,55.6636987,-121.5298565,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
334238,2021-07-05 13:30:00,GRIZZLY BEAR,CRESTON,1,0,49.1479501,-116.4641073,LIVESTOCK,SIGHTINGS,TRAP SET - NO CAPTURE,COS
333806,2021-07-05 09:17:17,GRIZZLY BEAR,FERNIE,1,0,49.5038889,-115.0627778,NOT APPLICABLE,AGGRESSIVE,NOT SPECIFIED,COS
333789,2021-07-05 07:24:15,GRIZZLY BEAR,KITIMAT,1,0,54.0530556,-128.6519444,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
333895,2021-07-04 17:19:00,GRIZZLY BEAR,POWELL RIVER,1,0,49.8352778,-124.5241667,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
333617,2021-07-03 14:27:04,GRIZZLY BEAR,CHRISTINA LAKE,0,1,49.0427778,-118.2094444,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
333567,2021-07-03 08:40:00,GRIZZLY BEAR,-,1,0,53.913051,-122.7452849,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
333560,2021-07-02 12:37:10,GRIZZLY BEAR,FERNIE,1,0,49.5038889,-115.0627778,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
333778,2021-07-02 09:30:00,GRIZZLY BEAR,TERRACE,1,0,54.3739904,-128.5446064,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
333313,2021-07-01 15:23:43,GRIZZLY BEAR,LAKE ELSE,1,0,54.3766232,-128.5475745,"LIVESTOCK, PETS, RESIDENTIAL - FRUIT TREES/BERRIES, RESIDENTIAL - VEGETABLE GARDEN",FOOD CONDITIONED,ADVICE PROVIDED,COS
333298,2021-07-01 14:36:04,GRIZZLY BEAR,CASTLEGAR,1,0,49.3224335,-117.6619492,NOT APPLICABLE,DEAD WILDLIFE,ADVICE PROVIDED,COS
334104,2021-07-01 13:00:00,GRIZZLY BEAR,DEASE LAKE,1,0,58.4330556,-130.0258333,GARBAGE,SIGHTINGS,ADVICE PROVIDED,COS
333373,2021-07-01 12:34:10,GRIZZLY BEAR,TERRACE,1,0,54.3809755,-128.5473657,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
333221,2021-06-30 23:23:50,GRIZZLY BEAR,SPARWOOD,1,0,49.7330556,-114.8855556,NOT APPLICABLE,DEAD WILDLIFE,ADVICE PROVIDED,COS
333255,2021-06-30 17:30:00,GRIZZLY BEAR,KITIMAT,1,0,54.0530556,-128.6519444,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
333241,2021-06-30 16:14:58,GRIZZLY BEAR,SICAMOUS,1,0,50.8358333,-118.98,NOT APPLICABLE,SIGHTINGS,OTHER,COS
333777,2021-06-30 00:00:00,GRIZZLY BEAR,ELSWORTH CAMP,1,0,56.0137371,-129.1124965,,AGGRESSIVE,NOT SPECIFIED,COS
333090,2021-06-29 13:53:18,GRIZZLY BEAR,WINLAW,1,0,49.6163889,-117.5677778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
332876,2021-06-28 06:45:00,GRIZZLY BEAR,CRANBROOK,1,0,49.5077778,-115.7466667,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
332836,2021-06-27 18:02:47,GRIZZLY BEAR,70 MILE,1,0,52.0350874,-121.5010865,NOT APPLICABLE,ORPHANED,NOT SPECIFIED,COS
332818,2021-06-27 13:57:41,GRIZZLY BEAR,GROUNDBIRCH,1,0,55.7830556,-120.9180556,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,OTHER,COS
332807,2021-06-27 12:19:53,GRIZZLY BEAR,LAKELSE,0,1,54.3628507,-128.5549635,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
332761,2021-06-27 07:44:48,GRIZZLY BEAR,BURNS LAKE,2,0,54.23,-125.7641667,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
